method,seed,num_agents_requested,added_agents,skipped_agents,reward,raw_reward,raw_cost,remaining_agents,iterations,elapsed_time,evacuation_ratio,throughput_agents_per_second,mean_speed,speed_loss,stopped_ratio,mean_density,max_density,pair_1,pair_2,pair_3,pair_4,pair_5,pair_6,pair_7
low_intervention_rule_based,272.7,630.0,621.0,9.0,-0.6532150078094713,-0.17091839231854675,0.1398423209879019,128.70000000000002,1350.0,67.5,0.7104565537555229,6.432,0.8633712256678688,0.28330626738009357,0.044199690059774165,0.10832054575698152,0.16505074093492997,0.63,0.63,0.63,0.63,0.63,0.63,0.63
low_intervention_rule_based,363.6,630.0,623.7,6.3,-0.6461083704087237,-0.1694290926181688,0.138623803051229,133.20000000000002,1350.0,67.5,0.7058309037900875,6.4559999999999995,0.8609571914217653,0.285030577555882,0.04101928671479364,0.11090486090068011,0.16675229496518704,0.63,0.63,0.63,0.63,0.63,0.63,0.63
low_intervention_rule_based,454.5,630.0,624.6,5.4,-0.6403672449980078,-0.16822152288175465,0.13763579144870836,117.9,1350.0,67.5,0.7286337209302326,6.684,0.8699187486419288,0.27862946525576515,0.04364000891067051,0.10806787138030803,0.16723845325954612,0.63,0.63,0.63,0.63,0.63,0.63,0.63
low_intervention_rule_based,90.9,810.0,799.2,10.8,-0.7650982694246252,-0.19360130653739624,0.15840106898514236,213.3,1350.0,67.5,0.6576136363636365,7.716000000000001,0.8018827544081306,0.32722660399419234,0.04585071231244242,0.14613214678273034,0.2139096495180242,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,181.8,810.0,798.3000000000001,11.700000000000001,-0.7507137528322262,-0.19076243898110962,0.1560783591663624,208.8,1350.0,67.5,0.6624573378839591,7.764,0.8061937055589129,0.32414735317220505,0.04403236316246739,0.14582509943892455,0.21366657037084455,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,272.7,810.0,798.3000000000001,11.700000000000001,-0.7607520260459318,-0.19274586513817285,0.15770116238577778,221.4,1350.0,67.5,0.6472602739726028,7.5600000000000005,0.797446772574795,0.3303951624465749,0.0425718290119131,0.14660231302793297,0.21293733292930583,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,363.6,810.0,799.2,10.8,-0.774376343881646,-0.19542079615388894,0.1598897423077273,222.3,1350.0,67.5,0.6468109339407745,7.572000000000001,0.7964092035136338,0.3311362832045473,0.045725381709847294,0.14823670045173237,0.21342349122366502,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,454.5,810.0,798.3000000000001,11.700000000000001,-0.7583169027000193,-0.1922657026540281,0.15730830217147754,209.70000000000002,1350.0,67.5,0.6606164383561643,7.716000000000001,0.8035631814479627,0.3260262989657409,0.04482963764196858,0.14621210702851312,0.21293733292930583,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,90.9,900.0,891.0,9.0,-0.8148567721467195,-0.20325530405344935,0.16629979422554947,273.6,1350.0,67.5,0.6211009174311927,8.124,0.7690275928544056,0.35069457653256736,0.04336993935420417,0.16786853999631424,0.23846064338316106,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,181.8,900.0,889.2,10.8,-0.8083983405142086,-0.20201651993818112,0.16528624358578453,268.2,1350.0,67.5,0.626046986721144,8.172,0.7739943610052253,0.3471468849962676,0.04404581597879586,0.16635889055593583,0.2379744850888019,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,272.7,900.0,889.2,10.8,-0.8286952618216574,-0.20589564026417267,0.16846006930705035,276.3,1350.0,67.5,0.6177732379979571,8.064000000000002,0.7651635680618318,0.3534545942415487,0.045130386017384734,0.16808603186484333,0.2379744850888019,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,363.6,900.0,889.2,10.8,-0.8132900428875466,-0.20295517584266706,0.16605423478036396,268.2,1350.0,67.5,0.626605504587156,8.196000000000002,0.769320212692537,0.3504855623624735,0.04310001639229086,0.16785894476682028,0.23846064338316106,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,454.5,900.0,890.1,9.9,-0.8144820062463013,-0.20318353491946686,0.16624107402501834,271.8,1350.0,67.5,0.6229357798165138,8.148,0.770161665402136,0.34988452471275994,0.043812106899857366,0.1680668414058554,0.23846064338316106,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,90.9,1350.0,925.2,10.8,-0.8367948751655157,-0.20743224362741378,0.16971729024061127,297.0,1350.0,67.5,0.6085377821393524,8.268,0.7568815855522563,0.35937029603410264,0.043281953044950326,0.1760756596234562,0.24769765097598473,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,181.8,1350.0,925.2,10.8,-0.831869752097703,-0.20649865045881008,0.16895344128448098,297.90000000000003,1350.0,67.5,0.6076545632973503,8.256,0.7590586614365576,0.3578152418310302,0.04304557425344814,0.1757878027386382,0.24769765097598473,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,272.7,1350.0,925.2,10.8,-0.8311369467420563,-0.206359538455523,0.16883962237270062,296.1,1350.0,67.5,0.6094210009813542,8.28,0.7574845915049759,0.3589395774964457,0.04210631895687057,0.17598610414817945,0.24769765097598473,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,363.6,1350.0,925.2,10.8,-0.8270587791661723,-0.20558439443780713,0.16820541363093308,293.40000000000003,1350.0,67.5,0.6120706575073602,8.316,0.7591704257342402,0.3577354101898284,0.0418520825916696,0.1762579689838408,0.24769765097598473,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
low_intervention_rule_based,454.5,1350.0,925.2,10.8,-0.8443944151022647,-0.2088681444967113,0.17089211822458195,301.5,1350.0,67.5,0.6041216879293425,8.208,0.7538618665043781,0.36152723821115845,0.04380203823353091,0.17655222268832133,0.24769765097598473,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7200000000000001
