method,seed,num_agents_requested,added_agents,skipped_agents,reward,raw_reward,raw_cost,remaining_agents,iterations,elapsed_time,evacuation_ratio,throughput_agents_per_second,mean_speed,speed_loss,stopped_ratio,mean_density,max_density,pair_1,pair_2,pair_3,pair_4,pair_5,pair_6,pair_7
all_open,101,900,900,0,-0.7136639312889155,-0.1795445760635173,0.1795445760635173,257,1500,75.0,0.7118834080717489,8.466666666666667,0.8894966428221117,0.36464525512706303,0.05614412335448681,0.16708492958764326,0.24091844364908782,1.0,1.0,1.0,1.0,1.0,1.0,1.0
all_closed,101,900,883,17,-7.996732835959879,-0.732287164400824,0.732287164400824,653,1500,75.0,0.2502870264064294,2.9066666666666667,0.24969976523582035,0.8216430248315569,0.6727165907803353,0.20018847134170353,0.23524659688156446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,101,900,893,7,-2.1855567878460023,-0.3862090297986292,0.3862090297986292,355,1500,75.0,0.5952109464082098,6.96,0.635866399981348,0.5458097142990371,0.2798085734650239,0.17063871828909902,0.23686712452942826,0.5163986086845398,0.570667564868927,0.028474226593971252,0.17152166366577148,0.685276985168457,0.8338968753814697,0.30696621537208557
rl_policy,101,900,898,2,-0.8536357310764071,-0.20571632351146762,0.20571632351146762,283,1500,75.0,0.6791383219954649,7.986666666666666,0.8357365855185102,0.40304529605820705,0.07416367514697467,0.16782411763754607,0.23821756423598145,0.5447341799736023,0.6156653761863708,0.6000241041183472,0.6421566009521484,0.5296857357025146,0.577825665473938,0.5345863103866577
all_open,202,300,300,0,-0.3588621341730245,-0.10221589449944249,0.10221589449944249,25,1500,75.0,0.9161073825503355,3.64,1.1012671123247488,0.21338063405375074,0.028106068129903666,0.04634140466698291,0.0804862065105697,1.0,1.0,1.0,1.0,1.0,1.0,1.0
all_closed,202,300,291,9,-5.532352277230097,-0.6255890348815061,0.6255890348815061,163,1500,75.0,0.43205574912891986,1.6533333333333333,0.362367854654798,0.7411658181037157,0.5485378460666998,0.060350439728121465,0.0775152391561527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,202,300,294,6,-0.6102157824580403,-0.15878939879569787,0.15878939879569787,42,1500,75.0,0.8546712802768166,3.2933333333333334,1.0052322570491656,0.28197695925059596,0.07666435849243249,0.04616371523191012,0.07805541503877397,0.22420617938041687,0.2640542984008789,0.9773611426353455,0.9929373860359192,0.9949920773506165,0.5714755654335022,0.599606990814209
rl_policy,202,300,298,2,-0.5181154780041681,-0.13915658284886293,0.13915658284886293,32,1500,75.0,0.8900343642611683,3.453333333333333,1.0443709124005016,0.2540207768567845,0.06258045351024855,0.04619925311892468,0.07859559092139524,0.5252275466918945,0.555452287197113,0.5969022512435913,0.6850669384002686,0.5495407581329346,0.6088516712188721,0.6045918464660645
all_open,202,500,500,0,-0.45497722848527733,-0.12499674999180084,0.12499674999180084,62,1500,75.0,0.875,5.786666666666667,1.0404162614480466,0.25684552753710954,0.03709756496159503,0.08279972295521738,0.13396361889007574,1.0,1.0,1.0,1.0,1.0,1.0,1.0
all_closed,202,500,490,10,-6.542092343119604,-0.6734998808705317,0.6734998808705317,332,1500,75.0,0.3140495867768595,2.026666666666667,0.3153902976719652,0.7747212159485963,0.6060189908184885,0.10771533554112363,0.1307225635943481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,202,500,493,7,-0.7892188850614688,-0.19392638251728467,0.19392638251728467,90,1500,75.0,0.8151950718685832,5.293333333333333,0.9344806662689726,0.3325138098078766,0.10153476432355672,0.08230930011441649,0.13153282741828,0.22420617938041687,0.2640542984008789,0.9773611426353455,0.9929373860359192,0.9949920773506165,0.5714755654335022,0.599606990814209
